generation,fitness
168,1290.7200000000007
169,1290.7200000000007
170,1290.7200000000007
171,1290.7200000000007
172,1290.7200000000007
173,1290.7200000000007
174,1290.7200000000007
175,1290.7200000000007
176,1290.7200000000007
177,1290.7200000000007
178,1290.7200000000007
179,1290.7200000000007
180,1290.7200000000007
181,1290.7200000000007
182,1290.7200000000007
183,1290.7200000000007
184,1290.7200000000007
185,1290.7200000000007
186,1290.7200000000007
187,1290.7200000000007
188,1290.7200000000007
189,1290.7200000000007
190,1290.7200000000007
191,1290.7200000000007
192,1290.7200000000007
193,1290.7200000000007
194,1290.7200000000007
195,1290.7200000000007
196,1290.7200000000007
197,1290.7200000000007
198,1290.7200000000007
199,1290.7200000000007
200,1290.7200000000007
201,1290.7200000000007
202,1290.7200000000007
203,1290.7200000000007
204,1290.7200000000007
205,1290.7200000000007
206,1290.7200000000007
207,1290.7200000000007
208,1290.7200000000007
209,1290.7200000000007
210,1290.7200000000007
211,1290.7200000000007
212,1290.7200000000007
213,1290.7200000000007
214,1290.7200000000007
215,1290.7200000000007
216,1290.7200000000007
217,1290.7200000000007
218,1290.7200000000007
219,1290.7200000000007
220,1290.7200000000007
221,1290.7200000000007
222,1290.7200000000007
223,1290.7200000000007
224,1290.7200000000007
225,1290.7200000000007
226,1290.7200000000007
227,1290.7200000000007
228,1290.7200000000007
229,1290.7200000000007
230,1290.7200000000007
231,1290.7200000000007
232,1290.7200000000007
233,1290.7200000000007
234,1290.7200000000007
235,1290.7200000000007
236,1290.7200000000007
237,1290.7200000000007
238,1290.7200000000007
239,1290.7200000000007
240,1290.7200000000007
241,1290.7200000000007
242,1290.7200000000007
243,1290.7200000000007
244,1290.7200000000007
245,1290.7200000000007
246,1290.7200000000007
247,1290.7200000000007
248,1290.7200000000007
249,1290.7200000000007
250,1290.7200000000007
251,1290.7200000000007
252,1290.7200000000007
253,1290.7200000000007
254,1290.7200000000007
255,1290.7200000000007
256,1290.7200000000007
257,1290.7200000000007
258,1290.7200000000007
259,1290.7200000000007
260,1290.7200000000007
261,1290.7200000000007
262,1290.7200000000007
263,1290.7200000000007
264,1290.7200000000007
265,1290.7200000000007
266,1290.7200000000007
267,1290.7200000000007
268,1290.7200000000007
269,1290.7200000000007
270,1290.7200000000007
271,1290.7200000000007
272,1290.7200000000007
273,1290.7200000000007
274,1290.7200000000007
275,1290.7200000000007
276,1290.7200000000007
277,1290.7200000000007
278,1290.7200000000007
279,1290.7200000000007
280,1290.7200000000007
281,1290.7200000000007
282,1290.7200000000007
283,1290.7200000000007
284,1290.7200000000007
285,1290.7200000000007
286,1290.7200000000007
287,1290.7200000000007
288,1290.7200000000007
289,1290.7200000000007
290,1290.7200000000007
291,1290.7200000000007
292,1290.7200000000007
293,1290.7200000000007
294,1290.7200000000007
295,1290.7200000000007
296,1290.7200000000007
297,1290.7200000000007
298,1290.7200000000007
299,1290.7200000000007
