generation,fitness
156,601.0400000000002
157,601.0400000000002
158,601.0400000000002
159,601.0400000000002
160,601.0400000000002
161,601.0400000000002
162,601.0400000000002
163,601.0400000000002
164,601.0400000000002
165,601.0400000000002
166,601.0400000000002
167,601.0400000000002
168,601.0400000000002
169,601.0400000000002
170,601.0400000000002
171,601.0400000000002
172,601.0400000000002
173,601.0400000000002
174,601.0400000000002
175,601.0400000000002
176,601.0400000000002
177,601.0400000000002
178,601.0400000000002
179,601.0400000000002
180,601.0400000000002
181,601.0400000000002
182,601.0400000000002
183,601.0400000000002
184,601.0400000000002
185,601.0400000000002
186,600.13
187,600.13
188,600.13
189,600.13
190,600.13
191,600.13
192,600.13
193,600.13
194,600.13
195,600.13
196,600.13
197,600.13
198,600.13
199,600.13
200,600.13
201,600.13
202,600.13
203,598.9399999999999
204,598.9399999999999
205,598.9399999999999
206,598.9399999999999
207,598.9399999999999
208,598.9399999999999
209,598.9399999999999
210,598.9399999999999
211,598.9399999999999
212,598.9399999999999
213,598.9399999999999
214,598.9399999999999
215,598.9399999999999
216,598.9399999999999
217,598.9399999999999
218,598.9399999999999
219,598.9399999999999
220,598.9399999999999
221,598.9399999999999
222,598.9399999999999
223,598.9399999999999
224,598.9399999999999
225,598.9399999999999
226,598.9399999999999
227,598.9399999999999
228,598.9399999999999
229,598.9399999999999
230,598.9399999999999
231,598.9399999999999
232,598.9399999999999
233,598.9399999999999
234,598.9399999999999
235,598.9399999999999
236,598.9399999999999
237,598.9399999999999
238,598.9399999999999
239,598.9399999999999
240,598.9399999999999
241,598.9399999999999
242,598.9399999999999
243,598.9399999999999
244,598.9399999999999
245,598.9399999999999
246,598.9399999999999
247,598.9399999999999
248,598.9399999999999
249,598.9399999999999
250,598.9399999999999
251,598.9399999999999
252,598.9399999999999
253,598.9399999999999
254,598.9399999999999
255,598.9399999999999
256,598.9399999999999
257,598.9399999999999
258,598.9399999999999
259,598.9399999999999
260,598.9399999999999
261,598.9399999999999
262,598.9399999999999
263,598.9399999999999
264,598.9399999999999
265,598.9399999999999
266,598.9399999999999
267,598.9399999999999
268,598.9399999999999
269,598.9399999999999
270,598.9399999999999
271,598.9399999999999
272,598.9399999999999
273,598.9399999999999
274,598.9399999999999
275,598.9399999999999
276,598.9399999999999
277,598.9399999999999
278,598.9399999999999
279,598.9399999999999
280,598.9399999999999
281,598.9399999999999
282,598.9399999999999
283,598.9399999999999
284,598.9399999999999
285,598.9399999999999
286,598.9399999999999
287,598.9399999999999
288,598.9399999999999
289,598.9399999999999
290,598.9399999999999
291,598.9399999999999
292,598.9399999999999
293,598.9399999999999
294,598.9399999999999
295,598.9399999999999
296,598.9399999999999
297,598.9399999999999
298,598.9399999999999
299,598.9399999999999
