generation,fitness
223,770.1099999999999
224,768.5999999999999
225,768.5999999999999
226,768.3499999999999
227,768.01
228,768.01
229,764.0799999999999
230,764.0799999999999
231,764.0799999999999
232,764.0799999999999
233,764.0799999999999
234,760.23
235,760.23
236,760.23
237,760.23
238,760.23
239,760.23
240,760.1700000000001
241,757.6
242,757.6
243,757.6
244,756.47
245,755.8499999999999
246,755.8499999999999
247,755.8499999999999
248,754.72
249,754.72
250,751.3100000000001
251,749.9399999999999
252,749.9399999999999
253,749.5600000000001
254,749.5600000000001
255,749.5600000000001
256,749.31
257,743.02
258,743.02
259,743.02
260,743.02
261,741.66
262,741.66
263,741.66
264,741.66
265,741.66
266,741.66
267,741.66
268,738.88
269,738.88
270,738.3499999999999
271,737.36
272,735.4399999999999
273,735.1999999999999
274,734.55
275,734.0199999999999
276,733.7799999999999
277,732.0199999999999
278,732.0199999999999
279,732.0199999999999
280,728.9599999999998
281,728.9599999999998
282,728.9599999999998
283,728.9599999999998
284,728.9599999999998
285,727.2099999999998
286,724.6499999999999
287,724.6499999999999
288,724.6499999999999
289,724.6499999999999
290,724.6499999999999
291,724.6499999999999
292,724.1599999999999
293,720.6799999999998
294,720.6799999999998
295,720.6799999999998
296,720.43
297,720.43
298,719.7499999999999
299,718.2199999999998
